word,anger,disgust,fear,joy,sadness,surprise,hope,preproc_word
haze,0,0,1,0,0,0,0,haze
hazy,0,0,0,0,0,0,0,hazi
head,0,0,0,0,0,0,0,head
headache,0,0,0,0,0,0,0,headach
headdress,0,0,0,0,0,0,0,headdress
header,0,0,0,0,0,0,0,header
headgear,0,0,0,0,0,0,0,headgear
heading,0,0,0,0,0,0,0,head
headland,0,0,0,0,0,0,0,headland
headlight,0,0,0,0,0,0,0,headlight
headline,0,0,0,0,0,0,0,headlin
headlong,0,0,0,0,0,0,0,headlong
headquarters,0,0,0,0,0,0,0,headquart
headstone,0,0,0,0,0,0,0,headston
headway,0,0,0,0,0,0,0,headway
heady,0,0,0,0,0,0,0,headi
heal,0,0,0,1,0,0,0,heal
healing,0,0,0,1,0,0,0,heal
health,0,0,0,0,0,0,0,health
healthful,0,0,0,1,0,0,0,health
healthy,0,0,0,0,0,0,0,healthi
heap,0,0,0,0,0,0,0,heap
hear,0,0,0,0,0,0,0,hear
hearer,0,0,0,0,0,0,0,hearer
hearing,0,0,1,0,0,0,0,hear
hearsay,0,0,0,0,0,0,0,hearsay
hearse,0,0,1,0,1,0,0,hears
heart,0,0,0,0,0,0,0,heart
heartache,0,0,0,0,1,0,0,heartach
heartburn,0,0,0,0,0,0,0,heartburn
heartfelt,0,0,0,1,1,0,0,heartfelt
hearth,0,0,0,0,0,0,0,hearth
heartily,0,0,0,1,0,0,0,heartili
heartless,0,0,0,0,1,0,0,heartless
hearts,0,0,0,0,0,0,0,heart
heartworm,0,1,0,0,0,0,0,heartworm
heat,0,0,0,0,0,0,0,heat
heated,0,0,0,0,0,0,0,heat
heater,0,0,0,0,0,0,0,heater
heath,0,0,0,0,0,0,0,heath
heathen,0,0,1,0,0,0,0,heathen
heather,0,0,0,0,0,0,0,heather
heating,0,0,0,0,0,0,0,heat
heave,0,0,0,0,0,0,0,heav
heavenly,0,0,0,1,0,0,1,heavenli
heavens,0,0,0,1,0,0,0,heaven
heavily,0,0,0,0,0,0,0,heavili
heaviness,0,0,0,0,0,0,0,heavi
heaving,0,0,0,0,0,0,0,heav
hectares,0,0,0,0,0,0,0,hectar
hectic,0,0,0,0,0,0,0,hectic
hedge,0,0,0,0,0,0,0,hedg
hedgehog,0,0,0,0,0,0,0,hedgehog
hedonism,0,0,0,1,0,0,0,hedon
heed,0,0,0,0,0,0,0,heed
heel,0,0,0,0,0,0,0,heel
heels,0,0,0,0,0,0,0,heel
heft,0,0,1,0,0,0,0,heft
hegemonic,0,0,0,0,0,0,0,hegemon
heifer,0,0,0,0,0,0,0,heifer
height,0,0,0,0,0,0,0,height
heighten,0,0,1,0,0,0,0,heighten
heinous,0,0,0,0,0,0,0,heinou
heir,0,0,0,0,0,0,0,heir
heiress,0,0,0,0,0,0,0,heiress
heirloom,0,0,0,0,0,0,0,heirloom
heirs,0,0,0,0,0,0,0,heir
helical,0,0,0,0,0,0,0,helic
helix,0,0,0,0,0,0,0,helix
hell,1,1,1,0,1,0,0,hell
hellish,1,1,1,0,1,0,0,hellish
helm,0,0,0,0,0,0,0,helm
helmet,0,0,1,0,0,0,0,helmet
helper,0,0,0,0,0,0,0,helper
helpful,0,0,0,1,0,0,0,help
helpless,0,0,1,0,1,0,0,helpless
helplessness,0,0,1,0,1,0,0,helpless
hem,0,0,0,0,0,0,0,hem
hematite,0,0,0,0,0,0,0,hematit
hemi,0,0,0,0,0,0,0,hemi
hemisphere,0,0,0,0,0,0,0,hemispher
hemispheric,0,0,0,0,0,0,0,hemispher
hemlock,0,0,0,0,0,0,0,hemlock
hemorrhage,0,1,1,0,1,0,0,hemorrhag
hemorrhoids,0,0,0,0,0,0,0,hemorrhoid
hemp,0,0,0,0,0,0,0,hemp
hen,0,0,0,0,0,0,0,hen
henceforth,0,0,0,0,0,0,0,henceforth
herald,0,0,0,0,0,0,0,herald
heraldry,0,0,0,0,0,0,0,heraldri
herb,0,0,0,0,0,0,0,herb
herbaceous,0,0,0,0,0,0,0,herbac
herbal,0,0,0,0,0,0,0,herbal
herbarium,0,0,0,0,0,0,0,herbarium
herd,0,0,0,0,0,0,0,herd
hereditary,0,0,0,0,0,0,0,hereditari
heredity,0,0,0,0,0,0,0,hered
heresy,0,0,0,0,0,0,0,heresi
heretic,0,1,0,0,0,0,0,heret
heretical,0,0,0,0,0,0,0,heret
heretofore,0,0,0,0,0,0,0,heretofor
hereunto,0,0,0,0,0,0,0,hereunto
herewith,0,0,0,0,0,0,0,herewith
heritage,0,0,0,0,0,0,0,heritag
hermaphrodite,0,0,0,0,0,1,0,hermaphrodit
hermeneutics,0,0,0,0,0,0,0,hermeneut
hermit,0,0,0,0,1,0,0,hermit
hernia,0,0,0,0,0,0,0,hernia
hero,0,0,0,1,0,1,1,hero
heroic,0,0,0,1,0,1,0,heroic
heroics,0,0,0,0,0,0,0,heroic
heroin,0,0,0,0,0,0,0,heroin
heroine,0,0,0,0,0,0,0,heroin
heroism,0,0,0,1,0,1,0,heroism
herpes,0,1,0,0,0,0,0,herp
herpesvirus,0,1,0,0,0,0,0,herpesviru
hesitating,0,0,0,0,0,0,0,hesit
hesitation,0,0,1,0,0,0,0,hesit
heterogeneity,0,0,0,0,0,0,0,heterogen
hew,0,0,0,0,0,0,0,hew
hexagon,0,0,0,0,0,0,0,hexagon
heyday,0,0,0,1,0,0,0,heyday
hiatus,0,0,0,0,0,0,0,hiatu
hibernate,0,0,0,0,0,0,0,hibern
hibernation,0,0,0,0,0,0,0,hibern
hiccup,0,0,0,0,0,0,0,hiccup
hidden,0,0,0,0,0,0,0,hidden
hide,0,0,1,0,0,0,0,hide
hideous,0,1,1,0,1,0,0,hideou
hiding,0,0,1,0,0,0,0,hide
hierarchical,0,0,0,0,0,0,0,hierarch
high,0,0,0,0,0,0,0,high
higher,0,0,0,0,0,0,0,higher
highest,0,0,1,1,0,1,0,highest
highland,0,0,0,0,0,0,0,highland
highlands,0,0,0,0,0,0,0,highland
hight,0,0,0,0,0,0,0,hight
highway,0,0,0,0,0,0,0,highway
hiker,0,0,0,0,0,0,0,hiker
hilarious,0,0,0,1,0,1,0,hilari
hilarity,0,0,0,1,0,0,0,hilar
hill,0,0,0,0,0,0,0,hill
hilly,0,0,0,0,0,0,0,hilli
hilt,0,0,0,0,0,0,0,hilt
hind,0,0,0,0,0,0,0,hind
hindering,0,0,0,0,1,0,0,hinder
hindrance,0,0,0,0,0,0,0,hindranc
hinge,0,0,0,0,0,0,0,hing
hint,0,0,0,0,0,0,0,hint
hinterland,0,0,0,0,0,0,0,hinterland
hip,0,0,0,0,0,0,0,hip
hippie,0,0,0,0,0,0,0,hippi
hire,0,0,0,1,0,0,0,hire
hirsute,0,0,0,0,0,0,0,hirsut
hiss,1,0,1,0,0,0,0,hiss
hissing,0,0,0,0,0,0,0,hiss
histology,0,0,0,0,0,0,0,histolog
historian,0,0,0,0,0,0,0,historian
historic,0,0,0,0,0,0,0,histor
historiography,0,0,0,0,0,0,0,historiographi
history,0,0,0,0,0,0,0,histori
hit,1,0,0,0,0,0,0,hit
hitherto,0,0,0,0,0,0,0,hitherto
hive,0,0,0,0,0,0,0,hive
hoard,0,0,0,0,0,0,0,hoard
hoarse,0,0,0,0,0,0,0,hoars
hoary,0,0,0,0,1,0,0,hoari
hoax,1,1,0,0,1,1,0,hoax
hob,0,0,0,0,0,0,0,hob
hobby,0,0,0,1,0,0,0,hobbi
hobo,0,0,0,0,1,0,0,hobo
hockey,0,0,0,0,0,0,0,hockey
hoe,0,0,0,0,0,0,0,hoe
hog,0,1,0,0,0,0,0,hog
hoist,0,0,0,0,0,0,0,hoist
hold,0,0,0,0,0,0,0,hold
holder,0,0,0,0,0,0,0,holder
holding,0,0,0,0,0,0,0,hold
hole,0,0,0,0,0,0,0,hole
holiday,0,0,0,1,0,0,0,holiday
holiness,0,0,1,1,0,1,0,holi
hollow,0,0,0,0,1,0,0,hollow
holocaust,1,1,1,0,1,0,0,holocaust
holy,0,0,0,0,0,0,0,holi
homage,0,0,0,0,0,0,0,homag
homeless,1,1,1,0,1,0,0,homeless
homeopathic,0,0,0,0,0,0,0,homeopath
homeopathy,0,0,0,0,0,0,0,homeopathi
homesick,0,0,0,0,1,0,0,homesick
homestead,0,0,0,0,0,0,0,homestead
homework,0,0,1,0,0,0,0,homework
homicidal,1,0,1,0,0,0,0,homicid
homicide,1,1,1,0,1,0,0,homicid
homily,0,0,0,0,0,0,0,homili
homogeneity,0,0,0,0,0,0,0,homogen
homogeneous,0,0,0,0,0,0,0,homogen
homologous,0,0,0,0,0,0,0,homolog
homologue,0,0,0,0,0,0,0,homologu
homology,0,0,0,0,0,0,0,homolog
hone,0,0,0,0,0,0,0,hone
honest,1,1,1,1,1,0,0,honest
honesty,0,0,0,0,0,0,0,honesti
honey,0,0,0,0,0,0,0,honey
honeycomb,0,0,0,0,0,0,0,honeycomb
honeymoon,0,0,0,1,0,1,1,honeymoon
honeysuckle,0,0,0,0,0,0,0,honeysuckl
honor,0,0,0,0,0,0,0,honor
honorable,0,0,0,0,0,0,0,honor
honorarium,0,0,0,0,0,0,0,honorarium
hood,1,1,1,0,0,0,0,hood
hooded,0,0,1,0,0,0,0,hood
hoof,0,0,0,0,0,0,0,hoof
hook,0,0,0,0,0,0,0,hook
hooked,0,0,0,0,0,0,0,hook
hooker,0,0,0,0,0,0,0,hooker
hoop,0,0,0,0,0,0,0,hoop
hoot,1,1,0,0,0,0,0,hoot
hop,0,0,0,0,0,0,0,hop
hope,0,0,0,1,0,1,1,hope
hopeful,0,0,0,1,0,1,1,hope
hopeless,0,0,1,0,1,0,0,hopeless
hopelessness,1,1,1,0,1,0,0,hopeless
hopes,0,0,0,0,0,0,0,hope
hoping,0,0,0,0,0,0,0,hope
hopper,0,0,0,0,0,0,0,hopper
horde,0,0,0,0,0,1,0,hord
horizon,0,0,0,0,0,0,0,horizon
horizontal,0,0,0,0,0,0,0,horizont
horizontally,0,0,0,0,0,0,0,horizont
horn,0,0,0,0,0,0,0,horn
hornet,0,0,0,0,0,0,0,hornet
horny,0,0,0,0,0,0,0,horni
horoscope,0,0,0,0,0,0,0,horoscop
horrible,1,1,1,0,0,0,0,horribl
horribly,0,0,0,0,0,0,0,horribl
horrid,1,1,1,0,1,0,0,horrid
horrific,1,1,1,0,1,0,0,horrif
horrified,0,0,1,0,0,0,0,horrifi
horrifying,0,1,1,0,1,0,0,horrifi
horror,1,1,1,0,1,1,0,horror
horrors,0,0,1,0,1,0,0,horror
horse,0,0,0,0,0,0,0,hors
horseman,0,0,0,0,0,0,0,horseman
horseshoe,0,0,0,0,0,0,0,horsesho
horticultural,0,0,0,0,0,0,0,horticultur
horticulture,0,0,0,0,0,0,0,horticultur
hose,0,0,0,0,0,0,0,hose
hosiery,0,0,0,0,0,0,0,hosieri
hospice,0,0,0,0,1,0,0,hospic
hospital,0,0,1,0,1,0,0,hospit
hospitality,0,0,0,0,0,0,0,hospit
hostage,1,0,1,0,0,0,0,hostag
hostel,0,0,0,0,0,0,0,hostel
hostile,1,1,1,0,0,0,0,hostil
hostilities,1,0,1,0,0,0,0,hostil
hostility,1,1,0,0,0,0,0,hostil
hot,1,0,0,0,0,0,0,hot
hotbed,0,0,0,0,0,0,0,hotb
hotel,0,0,0,0,0,0,0,hotel
hour,0,0,0,0,0,0,0,hour
hourglass,0,0,0,0,0,0,0,hourglass
hourly,0,0,0,0,0,0,0,hourli
house,0,0,0,0,0,0,0,hous
household,0,0,0,0,0,0,0,household
householder,0,0,0,0,0,0,0,household
housekeeper,0,0,0,0,0,0,0,housekeep
housekeeping,0,0,0,0,0,0,0,housekeep
housewife,0,0,0,0,0,0,0,housewif
housing,0,0,0,0,0,0,0,hous
hovercraft,0,0,0,0,0,0,0,hovercraft
howl,1,1,1,0,1,1,0,howl
howsoever,0,0,0,0,0,0,0,howsoev
hoy,0,0,0,0,0,0,0,hoy
hub,0,0,0,0,0,0,0,hub
huddle,0,0,0,0,0,0,0,huddl
hue,0,0,0,0,0,0,0,hue
huff,1,1,0,0,0,0,0,huff
hug,0,0,0,1,0,0,0,hug
huge,0,0,0,0,0,0,0,huge
hulk,0,1,0,0,0,0,0,hulk
hull,0,0,0,0,0,0,0,hull
hum,0,0,0,0,0,0,0,hum
human,0,0,0,0,0,0,0,human
humane,0,0,0,0,0,0,0,human
humanitarian,0,0,0,1,0,1,0,humanitarian
humanities,0,0,0,0,0,0,0,human
humanity,0,0,0,1,0,0,0,human
humble,0,1,0,0,1,0,0,humbl
humbled,0,0,0,0,1,0,0,humbl
humbly,0,0,0,0,0,0,0,humbl
humbug,1,1,0,0,1,0,0,humbug
humid,0,0,0,0,0,0,0,humid
humidity,0,0,0,0,0,0,0,humid
humiliate,1,0,0,0,1,0,0,humili
humiliating,0,1,0,0,0,0,0,humili
humiliation,0,1,0,0,1,0,0,humili
humility,0,0,0,0,0,0,0,humil
hummer,0,0,0,0,0,0,0,hummer
hummingbird,0,0,0,0,0,0,0,hummingbird
humongous,0,0,0,0,0,0,0,humong
humorist,0,0,0,0,0,0,0,humorist
humorous,0,0,0,1,0,0,0,humor
hump,0,0,0,0,0,0,0,hump
hunch,0,0,0,0,0,0,0,hunch
hundred,0,0,0,0,0,0,0,hundr
hundredth,0,0,0,0,0,0,0,hundredth
hunger,0,0,0,0,0,0,0,hunger
hungry,0,0,0,0,0,0,0,hungri
hunk,0,0,0,0,0,0,0,hunk
hunks,0,0,0,0,0,0,0,hunk
hunt,0,0,0,0,0,0,0,hunt
hunter,0,0,1,0,1,0,0,hunter
hunting,1,0,1,0,0,0,0,hunt
hurl,0,0,0,0,0,0,0,hurl
hurrah,0,0,0,1,0,0,0,hurrah
hurricane,0,0,1,0,0,0,0,hurrican
hurried,0,0,0,0,0,0,0,hurri
hurry,0,0,0,0,0,0,0,hurri
hurt,1,0,1,0,1,0,0,hurt
hurtful,1,1,1,0,1,0,0,hurt
hurting,1,0,1,0,1,0,0,hurt
husbandry,0,0,0,0,0,0,0,husbandri
hush,0,0,0,0,0,0,0,hush
hushed,0,0,0,0,0,0,0,hush
husk,0,0,0,0,0,0,0,husk
husky,0,0,0,0,0,0,0,huski
hustle,0,0,0,0,0,0,0,hustl
hustler,0,0,0,0,0,0,0,hustler
hut,0,0,0,0,1,0,0,hut
hutch,0,0,0,0,0,0,0,hutch
hyacinth,0,0,0,0,0,0,0,hyacinth
hybrid,0,0,0,0,0,0,0,hybrid
hydra,0,0,1,0,0,0,0,hydra
hydraulics,0,0,0,0,0,0,0,hydraul
hydrocephalus,0,1,1,0,1,0,0,hydrocephalu
hydrodynamics,0,0,0,0,0,0,0,hydrodynam
hydrogen,0,0,0,0,0,0,0,hydrogen
hydrographic,0,0,0,0,0,0,0,hydrograph
hydrology,0,0,0,0,0,0,0,hydrolog
hygiene,0,0,0,0,0,0,0,hygien
hygienic,0,0,0,0,0,0,0,hygien
hymn,0,0,0,1,1,0,0,hymn
hype,0,0,0,0,0,0,0,hype
hyperbole,0,0,0,0,0,0,0,hyperbol
hypertrophy,0,1,1,0,0,1,0,hypertrophi
hyphen,0,0,0,0,0,0,0,hyphen
hypnotic,0,0,0,0,0,0,0,hypnot
hypnotized,0,0,0,0,0,0,0,hypnot
hypocrisy,0,0,0,0,0,0,0,hypocrisi
hypocrite,0,1,0,0,0,0,0,hypocrit
hypocritical,0,1,0,0,0,0,0,hypocrit
hypothesis,0,0,0,0,0,1,0,hypothesi
hypothetical,0,0,0,0,0,0,0,hypothet
hysteria,0,0,1,0,0,0,0,hysteria
hysterical,1,0,1,0,0,0,0,hyster
ice,0,0,0,0,0,0,0,ice
iceberg,0,0,0,0,0,0,0,iceberg
icon,0,0,0,0,0,0,0,icon
iconic,0,0,0,0,0,0,0,icon
iconography,0,0,0,0,0,0,0,iconographi
icy,0,0,0,0,0,0,0,ici
idea,0,0,0,0,0,0,0,idea
idealism,0,0,0,0,0,0,0,ideal
idealist,0,0,0,0,0,0,0,idealist
identical,0,0,0,0,0,0,0,ident
identically,0,0,0,0,0,0,0,ident
identification,0,0,0,0,0,0,0,identif
identify,0,0,0,0,0,0,0,identifi
identity,0,0,0,0,0,0,0,ident
ideology,0,0,0,0,0,0,0,ideolog
idiocy,1,1,0,0,1,0,0,idioci
idiom,0,0,0,0,0,0,0,idiom
idiomatic,0,0,0,0,0,0,0,idiomat
idiot,0,1,0,0,0,0,0,idiot
idiotic,1,1,0,0,0,0,0,idiot
idle,0,0,0,0,0,0,0,idl
idleness,0,0,0,0,0,0,0,idl
idler,0,0,0,0,0,0,0,idler
idol,0,0,0,0,0,0,0,idol
idolatry,0,1,1,0,0,0,0,idolatri
igloo,0,0,0,0,0,0,0,igloo
igneous,0,0,0,0,0,0,0,igneou
ignite,0,0,0,0,0,0,0,ignit
ignition,0,0,0,0,0,0,0,ignit
ignorance,0,0,0,0,0,0,0,ignor
ignorant,0,1,0,0,0,0,0,ignor
ignore,0,0,0,0,0,0,0,ignor
ilk,0,0,0,0,0,0,0,ilk
ill,1,1,1,0,1,0,0,ill
illegal,1,1,1,0,1,0,0,illeg
illegality,1,1,1,0,0,0,0,illeg
illegally,0,0,0,0,0,0,0,illeg
illegible,0,0,0,0,0,0,0,illeg
illegitimate,1,1,1,0,1,1,0,illegitim
illicit,1,1,1,0,0,0,0,illicit
illiterate,0,1,0,0,0,0,0,illiter
illness,0,0,1,0,1,0,0,ill
illogical,0,0,0,0,0,0,0,illog
illuminate,0,0,0,1,0,1,1,illumin
illumination,0,0,0,1,0,1,0,illumin
illuminator,0,0,0,0,0,0,0,illumin
illusion,0,0,0,0,0,1,0,illus
illustrate,0,0,0,0,0,0,0,illustr
illustration,0,0,0,0,0,0,0,illustr
illustrative,0,0,0,0,0,0,0,illustr
illustrious,0,0,0,0,0,0,0,illustri
image,0,0,0,0,0,0,0,imag
imagery,0,0,0,0,0,0,0,imageri
imaginary,0,0,0,0,0,0,0,imaginari
imagination,0,0,0,0,0,0,0,imagin
imaginative,0,0,0,0,0,0,0,imagin
imagine,0,0,0,0,0,0,0,imagin
imagined,0,0,0,0,0,0,0,imagin
imagining,0,0,0,0,0,0,0,imagin
imam,0,0,0,0,0,0,0,imam
imbedded,0,0,0,0,0,0,0,imbed
imitate,0,0,0,0,0,0,0,imit
imitated,0,0,0,0,0,0,0,imit
imitation,0,0,0,0,0,0,0,imit
immaculate,0,0,0,1,0,0,0,immacul
immaterial,0,0,0,0,0,0,0,immateri
immature,0,0,0,0,0,0,0,immatur
immaturity,1,0,0,0,0,0,0,immatur
immeasurable,0,0,0,0,0,0,0,immeasur
immeasurably,0,0,0,0,0,0,0,immeasur
immediacy,0,0,0,0,0,1,0,immediaci
immediately,0,0,0,0,0,0,1,immedi
immemorial,0,0,0,0,0,0,0,immemori
immense,0,0,0,0,0,0,0,immens
immerse,0,0,1,1,0,1,0,immers
immersion,0,0,0,0,0,0,0,immers
immigrant,0,0,1,0,0,0,0,immigr
immigration,0,0,0,0,0,0,0,immigr
imminent,0,0,1,0,0,0,0,immin
immoral,1,1,1,0,1,0,0,immor
immorality,1,1,0,0,0,0,0,immor
immortal,0,0,0,0,0,0,0,immort
immortality,0,0,0,0,0,0,0,immort
immovable,0,0,0,0,0,0,0,immov
immune,0,0,0,0,0,0,0,immun
immunity,0,0,0,0,0,0,0,immun
immunization,0,0,0,0,0,0,0,immun
immutable,0,0,0,0,0,0,0,immut
imp,0,0,0,0,0,0,0,imp
impact,0,0,0,0,0,0,0,impact
impair,0,0,0,0,0,0,0,impair
impairment,0,0,0,0,0,0,0,impair
impart,0,0,0,0,0,0,0,impart
impartial,0,0,0,0,0,0,0,imparti
impartiality,0,0,0,0,0,0,0,imparti
impassable,0,0,0,0,0,0,0,impass
impassioned,0,0,0,0,0,0,0,impass
impatience,0,0,0,0,0,0,0,impati
impatient,0,0,0,0,0,0,0,impati
impeach,0,1,1,0,0,0,0,impeach
impeachment,0,0,0,0,0,0,0,impeach
impeccable,0,0,0,0,0,0,0,impecc
impede,0,0,0,0,0,0,0,imped
impediment,0,0,0,0,0,0,0,impedi
impelled,0,0,0,0,0,0,0,impel
impending,0,0,1,0,0,0,0,impend
impenetrable,0,0,0,0,0,0,0,impenetr
imperative,0,0,0,0,0,0,0,imper
imperceptible,0,0,0,0,0,0,0,impercept
imperfection,0,0,0,0,0,0,0,imperfect
imperfectly,0,0,0,0,0,0,0,imperfectli
imperial,0,0,0,0,0,0,0,imperi
impermeable,1,0,1,0,0,0,0,imperm
impermissible,0,0,0,0,0,0,0,impermiss
impersonal,0,0,0,0,0,0,0,imperson
impersonate,0,0,0,0,0,0,0,imperson
impersonation,0,0,0,0,0,0,0,imperson
impervious,0,0,0,0,0,0,0,impervi
impetus,0,0,0,0,0,0,0,impetu
implacable,0,0,0,0,0,0,0,implac
implant,0,0,0,0,0,0,0,implant
implantation,0,0,0,0,0,0,0,implant
implanted,0,0,0,0,0,0,0,implant
implement,0,0,0,0,0,0,0,implement
implicate,1,0,0,0,0,0,0,implic
implicated,0,0,0,0,0,0,0,implic
implication,0,0,0,0,0,0,0,implic
implied,0,0,0,0,0,0,0,impli
implore,0,0,0,0,0,0,0,implor
implosion,0,0,0,0,0,0,0,implos
imply,0,0,0,0,0,0,0,impli
impolite,0,1,0,0,0,0,0,impolit
import,0,0,0,0,0,0,0,import
importance,0,0,0,0,0,0,1,import
important,0,0,0,0,0,0,0,import
importation,0,0,0,0,0,0,0,import
impose,0,0,0,0,0,0,0,impos
imposing,0,0,0,0,0,0,0,impos
imposition,0,0,0,0,0,0,0,imposit
impossibility,0,0,0,0,0,0,0,imposs
impossible,0,0,0,0,1,0,0,imposs
impotence,1,0,1,0,1,0,0,impot
impotent,0,0,0,0,0,0,0,impot
impound,0,0,0,0,0,0,0,impound
impracticable,0,0,0,0,0,0,0,impractic
impress,0,0,0,0,0,0,0,impress
impression,0,0,0,0,0,0,0,impress
impressionable,0,0,0,0,0,0,0,impression
imprint,0,0,0,0,0,0,0,imprint
imprison,0,0,0,0,0,0,0,imprison
imprisoned,1,1,1,0,1,0,0,imprison
imprisonment,1,1,1,0,1,0,0,imprison
improbable,0,0,0,0,0,0,0,improb
impromptu,0,0,0,0,0,0,0,impromptu
impropriety,0,0,0,0,0,0,0,improprieti
improve,0,0,0,1,0,0,1,improv
improved,0,0,0,0,0,0,0,improv
improvement,0,0,0,1,0,0,0,improv
improving,0,0,0,0,0,0,0,improv
improvisation,0,0,0,0,0,1,0,improvis
improvise,0,0,0,0,0,1,1,improvis
improvised,0,0,0,0,0,0,0,improvis
imprudent,0,0,0,0,1,0,0,imprud
impulse,0,0,0,0,0,0,0,impuls
impunity,0,0,0,0,0,0,0,impun
impure,0,1,0,0,0,0,0,impur
impurity,0,1,0,0,0,0,0,impur
imputation,0,0,0,0,0,0,0,imput
inability,0,0,0,0,1,0,0,inabl
inaccessible,0,0,0,0,0,0,0,inaccess
inaccurate,0,0,0,0,0,0,0,inaccur
inaction,0,0,0,0,0,0,0,inact
inactivate,0,0,0,0,0,0,0,inactiv
inactivation,0,0,0,0,0,0,0,inactiv
inactive,0,0,0,0,0,0,0,inact
inactivity,0,0,0,0,0,0,0,inact
inadequacy,0,0,0,0,0,0,0,inadequaci
inadequate,0,0,0,0,1,0,0,inadequ
inadmissible,1,1,0,0,0,0,0,inadmiss
inadvertent,0,0,0,0,0,0,0,inadvert
inadvertently,0,0,0,0,0,0,0,inadvert
inalienable,0,0,0,0,0,0,0,inalien
inane,0,0,0,0,0,0,0,inan
inanimate,0,0,0,0,0,0,0,inanim
inapplicable,0,0,0,0,0,0,0,inapplic
inappropriate,1,1,0,0,1,0,0,inappropri
inattention,1,0,0,0,0,0,0,inattent
inaudible,0,0,0,0,0,0,0,inaud
inaugural,0,0,0,0,0,0,0,inaugur
inaugurate,0,0,0,0,0,0,0,inaugur
inauguration,0,0,0,1,0,0,0,inaugur
inborn,0,0,0,0,0,0,0,inborn
inbred,0,0,0,0,0,0,0,inbr
incalculable,0,0,0,0,0,0,0,incalcul
incandescent,0,0,0,0,0,0,0,incandesc
incapable,0,0,0,0,0,0,0,incap
incapacity,0,0,0,0,0,0,0,incapac
incarceration,1,1,1,0,1,0,0,incarcer
incase,1,1,1,0,1,0,0,incas
incendiary,1,0,1,0,0,1,0,incendiari
incense,1,0,0,0,0,0,0,incens
incentive,0,0,0,0,0,0,0,incent
inception,0,0,0,0,0,0,0,incept
incessant,0,0,0,0,0,0,0,incess
incessantly,0,0,0,0,0,0,0,incessantli
incest,1,1,1,0,1,0,0,incest
incestuous,0,1,0,0,0,0,0,incestu
inch,0,0,0,0,0,0,0,inch
incidence,0,0,0,0,0,0,0,incid
incident,0,0,0,0,0,1,0,incid
incidentally,0,0,0,0,0,0,0,incident
incineration,0,0,0,0,0,0,0,inciner
incipient,0,0,0,0,0,0,0,incipi
incision,0,0,0,0,0,0,0,incis
incisive,0,0,0,0,0,0,0,incis
incite,1,0,1,0,0,0,0,incit
incitement,0,0,0,0,0,0,0,incit
inclement,0,0,0,0,0,0,0,inclement
inclination,0,0,0,0,0,0,0,inclin
incline,0,0,0,0,0,0,0,inclin
inclined,0,0,0,0,0,0,0,inclin
include,0,0,0,0,0,0,0,includ
included,0,0,0,0,0,0,0,includ
including,0,0,0,0,0,0,0,includ
inclusion,0,0,0,0,0,0,0,inclus
inclusive,0,0,0,0,0,0,0,inclus
incognito,0,0,0,0,0,0,0,incognito
incoherent,0,0,0,0,0,0,0,incoher
income,0,0,0,1,1,0,0,incom
incoming,0,0,0,0,0,0,0,incom
incompatible,1,1,0,0,1,0,0,incompat
incompetence,0,0,0,0,0,0,0,incompet
incompetent,1,0,0,0,1,0,0,incompet
incompletely,0,0,0,0,0,0,0,incomplet
incompleteness,0,0,0,0,0,0,0,incomplet
incomprehensible,0,0,0,0,0,0,0,incomprehens
inconclusive,0,0,0,0,0,0,0,inconclus
incongruous,1,0,0,0,0,0,0,incongru
inconsequential,0,0,0,0,1,0,0,inconsequenti
inconsiderate,1,1,0,0,1,0,0,inconsider
inconsistency,0,0,0,0,0,0,0,inconsist
inconspicuous,0,0,0,0,0,0,0,inconspicu
incontinence,0,0,0,0,0,1,0,incontin
inconvenient,1,1,0,0,1,0,0,inconveni
incorporate,0,0,0,0,0,0,0,incorpor
incorporation,0,0,0,0,0,0,0,incorpor
incorrect,0,0,0,0,0,0,0,incorrect
increase,0,0,0,0,0,0,0,increas
increased,0,0,0,0,0,0,0,increas
incredulous,1,1,0,0,0,0,0,incredul
increment,0,0,0,0,0,0,0,increment
incrimination,0,0,1,0,1,0,0,incrimin
incubation,0,0,0,0,0,0,0,incub
incubus,0,1,1,0,0,0,0,incubu
incur,0,0,0,0,0,0,0,incur
incurable,1,1,1,0,1,0,0,incur
incursion,0,0,1,0,0,0,0,incurs
indebted,0,0,0,0,0,0,0,indebt
indecency,1,1,0,0,0,0,0,indec
indecent,0,1,0,0,0,0,0,indec
indecision,0,0,0,0,0,0,0,indecis
indecisive,0,0,0,0,0,0,0,indecis
indefensible,0,0,1,0,0,0,0,indefens
indelible,0,0,0,0,0,0,0,indel
indemnification,0,0,0,0,0,0,0,indemnif
indemnify,0,0,0,0,0,0,0,indemnifi
indemnity,0,0,0,0,0,0,0,indemn
indent,0,0,0,0,0,0,0,indent
indentation,0,0,0,0,0,0,0,indent
indenture,1,0,0,0,0,0,0,indentur
independence,0,0,0,1,0,1,1,independ
independent,0,0,0,0,0,0,0,independ
indescribable,0,0,0,0,0,0,0,indescrib
indestructible,0,0,0,0,0,0,0,indestruct
indeterminate,0,0,0,0,0,0,0,indetermin
index,0,0,0,0,0,0,0,index
indicating,0,0,0,0,0,0,0,indic
indication,0,0,0,0,0,0,0,indic
indicative,0,0,0,0,0,0,0,indic
